IBM_id,Entry_by,check_by,pid,ref_no.,order_no.,Planting_Info,Site Name,city,day_month,year,pieces,count_check,rodent_gaurds,wire_staple_box,fibre_mats,Total,Abies_balsamea,Acer_freemanii,Acer_nigrum,Acer_pennsylvanicum,Acer_rubrum,Acer_saccharinum,Acer_saccharum,Acer_spicatum,Achillea_millefolium,Acorus_americanus,Acorus_calamus,Agastache_nepetoides,Alisma_plantago,Allium_cernum,Alnus_rugosa,Amelanchier_arborea,Amelanchier_canadensis,Amelanchier_laevis,Ammophilia_breviligulate,Anaphalis_margeritaces,Andropogon_gerardii,Anemone_canadensis,Anemone_cylindrica,Anemone_virginiana,Antennaria_parlinii,Anthoxanthum_hirtum,Apocynum_androsaemifolium,Aquilegia_canadensis,Arisaema_triphyllum,Aronia_arbutifolia,Aronia_melanocarpa,Asarum_canadense,Asclepias_incarnata,Asclepias_sullivantii,Asclepias_syriaca,Asclepias_tuberosa,Aster_cordifolium,Aster_divaricatus,Aster_ericoides,Aster_laevis,Aster_lateriforus,Aster_macrophyllus,Aster_ptarmicoides,Aster_puniceus,Aster_umbellatus,Aster_urophyllus,Athyrium_filix-femina,Betula_alleghaniensis,Betula_papyrifera,Bouteloua_curtipendula,Buxus_microphyla,Calamagrostis_canadensis,Capanula_rotundifolia,Carex_bebbii,Carex_comosa,Carex_crinita,Carex_hystericina,Carex_pennsylvanica,Carex_pellita,Carex_pseudocyperus,Carex_stipata,Carex_stricta,Carex_trisperma,Carex_vulpinoides,Carpinus_caroliniana,Carya_cordiformis,Carya_ovata,Ceanothus_americanus,Ceonothus_americanus,Celtis_occidentalis,Cephalanthus_occidentalis,Cercis_canadensis,Chamerion_angustiflorium,Chelone_glabra,Cirsium_discolor,Clematis_virginiana,"Combretum_erythrophyllum
",Coreopsis_tripteris,Coreopsis_lanceolata,Coreopsis_verticulata,Cornus_alternifolia_,Cornus_ammomum,Cornus_canadensis,Cornus_racemosa,Cornus_sericea,Corylus_americana,Corylus_cornuta,Crataegus_mollis,Dasiphora_fruticosa,Deschampsia_caespitosa,Desmodium_canadense,Diervilla_lonicera,Doellingeria_umbellata,Echinacea_purpurea,Echinacea_pallida,Elaeagnus_commutata,Elymus_canadensis,Elymus_hystrix,Elymus_virginicus,Equsetum_hyemale,Erigeron_annus,Eupatorium_maculatum,Eupatorium_perfoliatum,Eupatorium_rugosum,Fagus_grandifolia,Fragaria_vesca,Fragaria_virginiana,Gentiana_andrewsii,Gentianopsis_crinita,Geum_triflorum,Gymnocadus_dioicus,Hamamelis_virginiana,Helenium_autumnale,Helianthus_divaricatus,Helianthus_giganteus,Helianthus_strumosus,Heliopsis_helianthoides,Hibiscus_moscheutos,Houstonia_longifolia,Hypericum_kalmianum,Hypericum_prolificum,Ilex_verticillata,Iris_pseudacores,Iris_versicolor,Juncus_effusus,Juncus_tenuis,Juniperus_communis,Juniperus_virginiana,Juglans_nigra,Juglans_cinerea,Larix_laricina,Lespedeza_capitata,Leucanthemum_vulgare,Liatris_cylindracea,Liatris_spicata,Lilium_michiganese,Lillium_philedalphium,Lindera_benzoin,Liriodendron_tulipifera,Lobelia_cardinalis,Lobelia_siphilitica,Lobelia_spicata,Lonicera_canadensis,Lupinus_perennis,Mimulus_rigens,Monarda_didyma,Monarda_fistulosa,Myrica_gale,Novae_angliae,Nymphaea_odorata,Oenothera_biennis,Osmundastrum_cinnamomeum,Ostrya_virginiana,Panicum_virgatum,Penstemon_digitalis,Penstemon_hirsutus,Physocarpus_opulifolius,Physostegia_virginiana,Picea_glauca,Pinus_resinosa,Pinus_strobus,Platanus_occidentalis,Polystichum_acrostichoides,Pontederia_Cordata,Populus_balsamifera,Populus_deltoides,Populus_grandidentata,Populus_tremuloides,Potentilla_anserina,Potentilla_fructicosa,Potentilla_simplex,Prunus_pensylvanica,Prunus_pumila,Prunus_serotina,Prunus_virginiana,Pycnanthemum_tenuifolium,Pycnanthemum_virginianum,Quercus_alba,Quercus_bicolor,Quercus_macrocarpa,Quercus_prinoides,Quercus_rubra,Ratibida_pinnata,Rhus_aromatica,Rhus_glabra,Rhus_typhina,Ribes_americanum,Ribes_cynosbati,Rosa_acicularis,Rosa_blanda,Rosa_carolina,Rosa_palustris,Rubus_alleghaniensis,Rubus_Idaeus,Rubus_occidentalis,Rubus_odoratus,Rudbeckia_hirta,Rudbeckia_laciniata,Sagittaria_latifolia,Salix_amygdaloides,Salix_bebbiana,Salix_discolor,Salix_eriocephala,Salix_exigua,Salix_lanata,Salix_lucida,Salix_nigra,Salix_petiolaris,Salix_species,Sambucus_canadensis,Sambucus_pubens,Sambucus_racemosa,Schizachyrium_scoparium,Scirpus_acutus,Scirpus_americanum,Scirpus_atrovirens,Scirpus_cyperinus,Scirpus_fluviatilus,Scirpus_validus,Shepherdia_canadensis,Silphium_perfoliatum,Sisyrinchium_montanum,Solidago_caesia,Solidago_canadensis,Solidago_flexicaulis,Solidago_juncea,Solidago_nemoralis,Solidago_rigidum,Sorghastrum_nutans,Sparganium_eurycarpum,Spartina_pectinata,Spiraea_alba,Sporobolus_cryptandrus,Sporobolus_heterolepis,Symphoricarpos_albus,Symphoricarpos,Symphyotrichum_oolentangiense,Symphyotrichum_puniceum,Tall_cinquefoil,Thalictrum_pubescens,Thuja_occidentalis,Tilia_americana,Typha_latifolia,Tsuga_canadensis,Ulmus_americana,Ulmus_laevis,Ulmus_rubra,Ulmus_thomasii,Verbena_hastata,Verbena_simplex,Verbena_stricta,Verbena_urticifolia,Vernonia_gigantea,Viburnum_acerifolium,Viburnum_dentatum,Viburnum_lentago,Viburnum_trilobum,Vitis_riparia,Zizia_aurea
11,LB,AA,0,51795,11832,HAB,17181 Humber Station Road,Caledon,22-Nov,2018,2670,1,0,0,0,2670,0,0,0,0,0,25,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,150,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,10,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,20,0,0,0,0,0,15,0,0,10,0,0,0,0,0,25,0,0,0,0,0,25,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,100,0,100,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,80,0,0,0,10,0,0,0,0,0,0,0,0,0,0,300,0,0,0
12,AA,AA,,52738,12780,RP,1901 Bayly,Pickering,08-Jul,2022,1480,1,60,0,710,710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0
13,LB,AA,0,51721,11825,HAB,1901 Bayly Planting,Pickering,01-Oct,2018,1050,1,200,0,0,850,0,0,0,0,0,50,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,50,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,25,0,0,0,25,0,0,0,0,0,0,0,0,0,0,50,0,0,0
14,AA,Em,0,52367,12498,EM,2 Billion Trees RNUP,Pickering,24-Jun,2021,33000,1,6000,0,0,27000,0,0,100,0,0,900,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,3000,0,75,0,0,320,245,0,500,0,0,0,0,0,467,0,0,0,100,0,455,0,563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16000,200,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,AA,Em,0,52292,12432,EM,24 Norefield Cres,Toronto,07-Dec,2020,400,1,0,0,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,AA,AA,,51079,11125,HAB,5380 King Rd,Caledon,23-Nov,2016,485,1,0,0,0,485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,75,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,AA,AA,,52914,12977,ERM,75 & 77 Futura Dr,Toronto,08-Dec,2022,40,1,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,AA,Em,0,52528,12612,RP,7560 11th Concession,Markham,01-Dec,2021,3725,1,1490,0,0,2235,0,0,55,0,100,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,0,0,50,0,0,100,0,100,0,0,0,0,100,0,0,0,0,0,0,200,65,0,200,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,150,0,0,120,0,0,0,0,0,0,0,0,0,0,50,0,0,0
19,AA,AA,,53064,13133,EM,7900 Airport Rd,Brampton,06-Jul,2023,475,1,30,0,0,445,0,0,0,0,10,0,0,0,0,0,0,0,0,0,80,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0
20,LB,AA,0,51480,11471,HAB,7900 Airport Rd Comp R,Brampton,30-Nov,2017,2145,1,110,0,0,2035,0,0,0,0,25,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,30,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,250,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,150,0,0
21,AA,AA,,!!!,13057,RP,Adam Wallace Rain Garden,Caledon,16-Nov,2022,2464,1,7,0,0,2457,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,30,0,0,47,0,0,18,0,0,0,36,0,0,0,0,164,0,0,0,0,0,0,18,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,97,0,0,0,0,103,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,18,0,0,0,122,0,0,0,0,59,56,0,72,0,0,105,0,0,0,0,0,0,0,0,1,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,113,0,0,0,0,0,235,0,0,0,0,30,0,0,122,0,3,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,2,41,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,1,25,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,1,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,129,0,0,0,0,0,0,0,1,0,0
22,AA,AA,,50903,10960,HAB,Advanced Blvd,Brampton,06-Jun,2016,1750,1,140,0,0,1610,50,0,0,0,20,0,30,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,50,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,30,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,LB,Em ,0,51900,11941,RP,Advanced Blvd,Brampton,18-Jun,2019,2770,1,700,0,0,2070,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,100,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,60,0,0,0,0,100,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,50,0,50,50,0,0,0,0,0,50,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0,100,0,0,75,0,0,0,0,0,0,0,0,0,0,200,0,0,0
24,AA,AA,,50842,10828,HAB,Advanced Blvd R,Brampton,25-Nov,2015,1200,1,120,0,0,1080,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,100,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,60,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,20,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
25,AA,AA,,52821,12877,EM,Ajax Rotary Park I,Ajax,07-Oct,2022,1000,1,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,0,0,40,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0
26,AA,Em,0,52532,12665,EM,Ajax Rotary Park,Pickering,02-Dec,2021,400,1,0,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0
27,AA,AA,,51071,11237,HAB,Ajax Rotary Park I,Ajax,22-Nov,2016,200,1,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,LB,Em ,0,51590,11638,HAB,Al Keuhne Lowland Forest & Wetland,Brampton,12-Jun,2018,2995,1,280,0,0,2715,0,0,0,0,0,40,0,0,0,0,0,0,0,0,100,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,450,0,100,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,75,0,25,0,0,0,50,0,0,75,0,0,0,0,0,40,0,0,0,0,10,25,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,100,40,0,0,0,0,0,0,0,0,0,0,0,0,100,80,0,0,0
29,LB,AA,0,51591,11637,HAB,Al Keuhne Riparian,Brampton,12-Jun,2018,3300,1,0,0,0,3300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,0,0,525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,0,0,0,0,400,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,100,0,0,0
